Report Time,Value,Unit,% Change,Product Name,Sub Product,Market,Exchange Rate
2023-07-27,3.53,USD/Kg,0.28,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-07-26,3.52,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-07-25,3.52,USD/Kg,0.28,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-07-24,3.51,USD/Kg,-0.28,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-07-21,3.52,USD/Kg,2.62,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-07-20,3.43,USD/Kg,0.29,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-07-19,3.42,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-07-18,3.43,USD/Kg,0.29,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-07-17,3.42,USD/Kg,-0.58,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-07-14,3.44,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-07-13,3.45,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-07-12,3.46,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-07-11,3.47,USD/Kg,0.29,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-07-10,3.46,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-07-07,3.47,USD/Kg,2.66,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-07-06,3.38,USD/Kg,0.60,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-07-05,3.36,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-07-04,3.37,USD/Kg,0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-07-03,3.36,USD/Kg,0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-06-30,3.35,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-06-29,3.35,USD/Kg,0.60,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-06-28,3.33,USD/Kg,-1.19,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-06-27,3.37,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-06-26,3.38,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-06-23,3.39,USD/Kg,0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-06-22,3.38,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-06-21,3.38,USD/Kg,0.60,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-06-20,3.36,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-06-19,3.37,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-06-16,3.37,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-06-15,3.38,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-06-14,3.39,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-06-13,3.39,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-06-12,3.39,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-06-09,3.39,USD/Kg,2.11,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-06-08,3.32,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-06-07,3.33,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-06-06,3.34,USD/Kg,0.60,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-06-05,3.32,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-06-02,3.33,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-06-01,3.34,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-05-31,3.35,USD/Kg,0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-05-30,3.34,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-05-29,3.35,USD/Kg,0.60,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-05-26,3.33,USD/Kg,0.60,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-05-25,3.31,USD/Kg,0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-05-24,3.30,USD/Kg,-0.60,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-05-23,3.32,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-05-22,3.32,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-05-19,3.32,USD/Kg,-0.90,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-05-18,3.35,USD/Kg,0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-05-17,3.34,USD/Kg,-0.60,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-05-16,3.36,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-05-15,3.36,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-05-12,3.37,USD/Kg,-0.59,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-05-11,3.39,USD/Kg,0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-05-10,3.38,USD/Kg,2.42,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-05-09,3.30,USD/Kg,0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-05-08,3.29,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-05-05,3.30,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-05-04,3.31,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-05-03,3.32,USD/Kg,-0.60,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-05-02,3.34,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-05-01,3.35,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-04-28,3.36,USD/Kg,0.90,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-04-27,3.33,USD/Kg,0.60,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-04-26,3.31,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-04-25,3.31,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-04-24,3.32,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-04-21,3.33,USD/Kg,0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-04-20,3.32,USD/Kg,0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-04-19,3.31,USD/Kg,0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-04-18,3.30,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-04-17,3.30,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-04-14,3.31,USD/Kg,0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-04-13,3.30,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-04-12,3.31,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-04-11,3.31,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-04-10,3.32,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-04-07,3.32,USD/Kg,0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-04-06,3.31,USD/Kg,0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-04-05,3.30,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-04-04,3.31,USD/Kg,0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-04-03,3.30,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-03-31,3.31,USD/Kg,0.61,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-03-30,3.29,USD/Kg,-0.60,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-03-29,3.31,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-03-28,3.32,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-03-27,3.33,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-03-24,3.33,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-03-23,3.34,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-03-22,3.35,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-03-21,3.35,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-03-20,3.35,USD/Kg,0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-03-17,3.34,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-03-16,3.34,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-03-15,3.34,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-03-14,3.35,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-03-13,3.35,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-03-10,3.35,USD/Kg,0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-03-09,3.34,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-03-08,3.35,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-03-07,3.36,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-03-06,3.37,USD/Kg,0.60,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-03-03,3.35,USD/Kg,0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-03-02,3.34,USD/Kg,0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-03-01,3.33,USD/Kg,0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-02-28,3.32,USD/Kg,-0.60,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-02-27,3.34,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-02-24,3.34,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-02-23,3.35,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-02-22,3.35,USD/Kg,0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-02-21,3.34,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-02-20,3.34,USD/Kg,-0.60,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-02-17,3.36,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-02-16,3.36,USD/Kg,1.51,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-02-15,3.31,USD/Kg,-2.07,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-02-14,3.38,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-02-13,3.39,USD/Kg,2.11,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-02-10,3.32,USD/Kg,0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-02-09,3.31,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-02-08,3.31,USD/Kg,0.61,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-02-07,3.29,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-02-06,3.29,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-02-03,3.29,USD/Kg,0.30,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-02-02,3.28,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-02-01,3.28,USD/Kg,0.61,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-01-31,3.26,USD/Kg,0.31,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-01-30,3.25,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-01-27,3.25,USD/Kg,0.62,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-01-26,3.23,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-01-25,3.23,USD/Kg,-0.31,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-01-24,3.24,USD/Kg,0.62,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-01-23,3.22,USD/Kg,-0.92,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-01-20,3.25,USD/Kg,0.31,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-01-19,3.24,USD/Kg,0.62,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-01-18,3.22,USD/Kg,0.63,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-01-17,3.20,USD/Kg,-0.31,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-01-16,3.21,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-01-13,3.21,USD/Kg,-0.31,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-01-12,3.22,USD/Kg,0.31,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-01-11,3.21,USD/Kg,-0.62,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-01-10,3.23,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-01-09,3.23,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-01-06,3.23,USD/Kg,1.57,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-01-05,3.18,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-01-04,3.18,USD/Kg,-0.31,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-01-03,3.19,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2023-01-02,3.19,USD/Kg,0.00,Knitting Yarn,30/1 Combed,FOB North India,USD: 1.00000000
2025-06-06,3.41,USD/Kg,0.29,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13935340
2025-06-05,3.40,USD/Kg,0.29,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13917497
2025-06-04,3.39,USD/Kg,0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13911882
2025-06-03,3.38,USD/Kg,0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13889275
2025-06-02,3.37,USD/Kg,-0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13889275
2025-05-30,3.38,USD/Kg,0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13916141
2025-05-29,3.37,USD/Kg,-1.17,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13898927
2025-05-28,3.41,USD/Kg,-0.29,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13897382
2025-05-27,3.42,USD/Kg,0.29,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13914205
2025-05-26,3.41,USD/Kg,2.40,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13926413
2025-05-23,3.33,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13880599
2025-05-22,3.33,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13884068
2025-05-21,3.33,USD/Kg,-0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13850607
2025-05-20,3.34,USD/Kg,-0.60,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13861935
2025-05-19,3.36,USD/Kg,-1.18,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13870587
2025-05-16,3.40,USD/Kg,0.29,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13875399
2025-05-15,3.39,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13882526
2025-05-14,3.39,USD/Kg,-0.29,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13882526
2025-05-13,3.40,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13882526
2025-05-12,3.40,USD/Kg,-0.29,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13840160
2025-05-09,3.41,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13840160
2025-05-08,3.41,USD/Kg,-0.29,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13840160
2025-05-07,3.42,USD/Kg,0.29,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13708019
2025-05-06,3.41,USD/Kg,-0.29,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13708019
2025-05-05,3.42,USD/Kg,0.29,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13708019
2025-05-02,3.41,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13708019
2025-05-01,3.41,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13708019
2025-04-30,3.41,USD/Kg,-0.29,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13708019
2025-04-29,3.42,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13708019
2025-04-28,3.42,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13721750
2025-04-25,3.42,USD/Kg,0.29,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13723068
2025-04-24,3.41,USD/Kg,0.59,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13723068
2025-04-23,3.39,USD/Kg,0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13675588
2025-04-22,3.38,USD/Kg,0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13712907
2025-04-21,3.37,USD/Kg,0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13706516
2025-04-18,3.36,USD/Kg,-0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13706516
2025-04-17,3.37,USD/Kg,0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13686818
2025-04-16,3.36,USD/Kg,0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13671474
2025-04-15,3.35,USD/Kg,0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13674840
2025-04-14,3.34,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13713283
2025-04-11,3.34,USD/Kg,0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13671474
2025-04-10,3.33,USD/Kg,-0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13605627
2025-04-09,3.34,USD/Kg,0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13627506
2025-04-08,3.33,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13677645
2025-04-07,3.33,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13733340
2025-04-04,3.33,USD/Kg,0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13702760
2025-04-03,3.32,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13759701
2025-04-02,3.32,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13754969
2025-04-01,3.32,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13786448
2025-03-31,3.32,USD/Kg,-0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13767278
2025-03-28,3.33,USD/Kg,-0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13763867
2025-03-27,3.34,USD/Kg,0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13758565
2025-03-26,3.33,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13779039
2025-03-25,3.33,USD/Kg,-0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13786448
2025-03-24,3.34,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13794511
2025-03-21,3.34,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13796529
2025-03-20,3.34,USD/Kg,-0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13829824
2025-03-19,3.35,USD/Kg,0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13835469
2025-03-18,3.34,USD/Kg,-0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13825140
2025-03-17,3.35,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13816258
2025-03-14,3.35,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13816258
2025-03-13,3.35,USD/Kg,0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13816258
2025-03-12,3.34,USD/Kg,-0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13833363
2025-03-11,3.35,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13773156
2025-03-10,3.35,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13823133
2025-03-07,3.35,USD/Kg,-0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13797290
2025-03-06,3.36,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13791011
2025-03-05,3.36,USD/Kg,0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13763488
2025-03-04,3.35,USD/Kg,0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13726648
2025-03-03,3.34,USD/Kg,-0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13729097
2025-02-28,3.35,USD/Kg,-0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13724575
2025-02-27,3.36,USD/Kg,-0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13774105
2025-02-26,3.37,USD/Kg,0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13788919
2025-02-25,3.36,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13796719
2025-02-24,3.36,USD/Kg,-0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13791201
2025-02-21,3.37,USD/Kg,-0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13781698
2025-02-20,3.38,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13729097
2025-02-19,3.38,USD/Kg,-0.29,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13737019
2025-02-18,3.39,USD/Kg,-0.29,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13766709
2025-02-17,3.40,USD/Kg,-0.29,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13785498
2025-02-14,3.41,USD/Kg,-0.29,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13681669
2025-02-13,3.42,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13681669
2025-02-12,3.42,USD/Kg,-0.29,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13684196
2025-02-11,3.43,USD/Kg,0.29,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13688879
2025-02-10,3.42,USD/Kg,0.29,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13721562
2025-02-07,3.41,USD/Kg,0.29,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13719680
2025-02-06,3.40,USD/Kg,0.29,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13752510
2025-02-05,3.39,USD/Kg,0.59,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13921954
2025-02-04,3.37,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13896802
2025-02-03,3.37,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13914399
2025-01-31,3.37,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13923504
2025-01-30,3.37,USD/Kg,-0.30,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13947196
2025-01-29,3.38,USD/Kg,-1.17,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13790821
2025-01-28,3.42,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13791296
2025-01-27,3.42,USD/Kg,-0.29,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13804185
2025-01-24,3.43,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13722504
2025-01-23,3.43,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13751375
2025-01-22,3.43,USD/Kg,-0.58,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13651598
2025-01-21,3.45,USD/Kg,-0.29,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13671848
2025-01-20,3.46,USD/Kg,0.00,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13651821
2025-01-17,3.46,USD/Kg,-0.29,Knitting Yarn,40/1 Carded,Domestic China,CNY: 0.13638285
